Genre,Description,URL
Dubstyle,"Le hardstyle (prononcé en anglais : [hɑːɹd staɪl]) est un genre de musique électronique ayant émergé aux Pays-Bas et en Belgique à la fin des années 1990 et au début des années 2000. Il se popularise par la suite dans les pays européens limitrophes et concrètement à l'international au début des années 2010. Musicalement, le genre mêle techno hardcore et hard trance. Le style musical se caractérise principalement par une ligne de kicks et de basses lourds ou distordus, de mélodies et sons synthétisés dissonants, dont le tempo est généralement situé entre 140 et 165 BPM. Au fil du temps, les musiciens du genre parviennent à en tirer plusieurs sous-genres comme le happy hardcore, euphoric melody et le rawstyle, tous les styles en filiation avec le hardcore, kick and bass avec généralement une mélodie sensible, ou redondante.
",https://fr.wikipedia.org/wiki/Dubstyle
Dunedin sound,"Le Dunedin sound est un genre d'indie pop lancé au début des années 1980 en Nouvelle-Zélande dans la ville universitaire de Dunedin.
",https://fr.wikipedia.org/wiki/Dunedin_sound
Dutch house,"L'Electro house est un genre de House[1]. Le genre est principalement influencé par l'électro[2], electroclash[3], la pop[4], la synthpop[3],[5], et la tech house[3],[4],[5]. Le terme est utilisé pour décrire le style d'artistes que l'on retrouve dans le classement DJ Mag Top 100 DJs tels que deadmau5, Kaskade, Knife Party, Madeon, Porter Robinson, Zedd[6].
",https://fr.wikipedia.org/wiki/Dutch_house
Early hardcore,"Le early hardcore est un genre de musique électronique lancé au début des années 1990 dans le mouvement techno hardcore, et l'un des deux styles musicaux distincts du gabber.
",https://fr.wikipedia.org/wiki/Early_hardcore
Easycore,"Le easycore, aussi appelé softcore[2], est un sous-genre musical du punk rock, résultant du mélange de pop punk, power pop et de punk hardcore, metalcore, voire de hardcore mélodique.
",https://fr.wikipedia.org/wiki/Easycore
Electro,"L'electro (apocope d'electro-funk ou electro-boogie[2],[3]) est un genre de musique électronique directement influencée par l'utilisation d'une boîte à rythmes[4],[5], comme la TR-808, et de quelques samples dérivés du funk[6],[7].
",https://fr.wikipedia.org/wiki/Electro
Electro house,"L'Electro house est un genre de House[1]. Le genre est principalement influencé par l'électro[2], electroclash[3], la pop[4], la synthpop[3],[5], et la tech house[3],[4],[5]. Le terme est utilisé pour décrire le style d'artistes que l'on retrouve dans le classement DJ Mag Top 100 DJs tels que deadmau5, Kaskade, Knife Party, Madeon, Porter Robinson, Zedd[6].
",https://fr.wikipedia.org/wiki/Electro_house
Electro swing,"L'electro swing est un sous-genre de la house[1] qui est dérivé du swing[2] et du jazz manouche[3]. Il mélange des sonorités des années 1920 à 1940 avec différents styles de musiques électroniques[4]. Le genre est représenté par des artistes comme Bart&Baker[5], Caravan Palace[2] et Parov Stelar[2],[6].
",https://fr.wikipedia.org/wiki/Electro_swing
Electroclash,"L’electroclash, également connu sous les termes retro electro, tech pop, nouveau disco, la new new wave[3] — avec ambiguïté synthcore et electropunk[6] — est un genre musical mêlant musique electro des années 1980, new wave et synthpop à de la techno des années 1990, de l'electropop retro et de la musique dance[4],[7],[8]. Il émerge dans les villes de New York et Détroit à la fin des années 1990, lancé par des groupes comme Collider, I-F (en) et ceux associés à Gerald Donald, et s'associe à des groupes comme Peaches, Adult[9], Legowelt[9], et Fischerspooner[9]. Il est popularisé par l'Electroclash Festival en 2001 et 2002 et par ses autres tournées européennes, et devient un style distinct au début des années 2000, lorsqu'il utilise des éléments tech house pour former le genre electro house[10].
",https://fr.wikipedia.org/wiki/Electroclash
Électro-industriel,"L'électro-industriel est un genre musical inspiré de l'EBM et de la musique post-industrielle, développé au milieu des années 1980. Tandis que l'EBM se définit par une structure minimale et une production claire, l'électro-industriel, en revanche, se définit par une sonorité complexe. Le style est mené par Skinny Puppy, Front Line Assembly, et d'autres groupes, originaires du Canada ou du Benelux. Au début des années 1990, le style développe le genre dark electro et, au milieu ou fin des années 1990, son genre dérivé l'aggrotech[1]. Les fans du style sont habituellement associés au mouvement rivethead[1].
",https://fr.wikipedia.org/wiki/%C3%89lectro-industriel
Electronic body music,"L'electronic body music (EBM) est un genre musical mêlant les éléments sonores de la musique post-industrielle et du synthpunk[1]. Le genre émerge initialement en Belgique[1], et fait partie intégrante du mouvement new wave. L'electronic body music originale est souvent appelée old-school EBM, et ne doit pas être confondue avec l'aggrotech, le dark electro ou la musique industrielle[2].
",https://fr.wikipedia.org/wiki/Electronic_body_music
Electronicore,"L'electronicore, également connu sous le terme de synthcore[1],[2], désigne un mélange stylistique de post-hardcore et de metalcore avec la musique électronique[1],[2],[3], en particulier l'electronica[4],[5],[6]. Des artistes notables du genre sont originaires d'Angleterre[7],[8], des États-Unis[4],[6], du Canada[9], de France[10], de Hong Kong[11], et du Japon[12].
",https://fr.wikipedia.org/wiki/Electronicore
Emo,"L'emo (également appelé emocore) est un style musical de pop punk caractérisé par des paroles expressives, éminemment politiques et axées sur la catharsis, l'expression de soi. Le genre émerge durant les années 1980 au sein de la scène punk hardcore de Washington, ville dans laquelle il est connu sous les termes d'« emotional hardcore » ou d'« emocore », et est développé par des groupes tels que Rites of Spring et Embrace. Il trouve ses racines au cœur de la scène post-hardcore, du mouvement straight-edge et du Revolution Summer. Dans les années 90, l'emo évolue et se mêlera à d'autres courants musicaux issus du punk, comme le pop punk, ainsi qu'au rock indépendant, via des formations telles que Jawbreaker et Sunny Day Real Estate. Il prendra également une tournure plus radicale et agressive via le screamo, façonné par des groupes comme Still Life, Indian Summer, Moss Icon, Orchid ou Saetia. Au milieu des années 1990, un bon nombre de groupes emo émergent du Midwest et du centre des États-Unis, et de nombreux labels discographiques commencent à se spécialiser dans le style.
",https://fr.wikipedia.org/wiki/Emo
Emo pop,"L’emo pop (ou emo pop punk)[1] est un sous-genre musical usant d'éléments sonores issus de l'emo, la pop punk et de la pop. Il émerge aux États-Unis dans le Midwest comme un nouveau genre d'emo rock.
",https://fr.wikipedia.org/wiki/Emo_pop
Éthio-jazz,"L'éthio-jazz est un genre musical issu du jazz ayant émergé en Éthiopie (regroupant alors également l'Érythrée) à la fin des années 1950 et devenue extrêmement populaire dans les bars et hôtels d'Addis-Abeba de 1960 à la fin des années 1970. L'éthio-jazz connait une redécouverte en Occident à la fin des années 1990 avec le travail de Francis Falceto qui permet la réédition des albums dans la collection « Éthiopiques » du label français Buda Musique.
",https://fr.wikipedia.org/wiki/%C3%89thio-jazz
Ethno-jazz,"L'ethno-jazz, ou aujourd'hui world jazz, est un genre musical mêlant jazz et musiques du monde. Certains de ses rythmes et harmonies prennent leurs sources dans d'autres continents comme l'Afrique, l'Asie ou l'Amérique latine. Il caractérise autant le jazz quand il prend des sonorités du monde, que les musiques du monde quand elle se teinte de jazz[1]. Il fut souvent synonyme de world music avant les années 1990. Pharoah Sanders, Don Cherry, Jan Garbarek, Manu Dibango ou encore Miriam Makeba en sont les figures marquantes. [réf. nécessaire]
",https://fr.wikipedia.org/wiki/Ethno-jazz
Euro disco,"L'Euro disco (ou Eurodisco) est une variété européenne de musique électronique apparu dans les années 1970 ; elle incorpore des éléments de pop, new wave et de rock dans une ambiance disco. De nombreuses compositions d'Euro disco disposent de paroles chantées en anglais bien que les chanteurs n'aient pas nécessairement l'anglais comme langue maternelle.
",https://fr.wikipedia.org/wiki/Euro_disco
Eurobeat,"L'Eurobeat est un genre musical et variante dance-pop britannique dérivé de l'Italo disco et de la hi-NRG, développé puis popularisé au milieu et à la fin des années 1980.
",https://fr.wikipedia.org/wiki/Eurobeat
Eurodance,"L'eurodance ou dance, également connue sous les termes eurohouse, europop[2], eurotechno, euro-NRG et techno-dance, est un type de musique électronique ayant émergé à la fin des années 1980 et dont l'expansion s'est faite durant les années 1990. Elle mélange certains éléments des musiques house, hi-NRG, New beat avec les titres Cocaïne de The Maxx sortie en 1988[3], The Sound Of C des Confetti's sortie en 1988, Belgian Musictrain de Cold Sensation sortie en 1989[4], et l'euro disco[5]. La production de l'eurodance continue à évoluer dans des styles modernisés qui incorporent des éléments sonores de la trance et de la techno.
",https://fr.wikipedia.org/wiki/Eurodance
Europop,"L'europop (ou euro-pop[2]) désigne un genre de musique pop ayant émergé en Europe dans les années 1960[1] et développé à la fin des années 1970. L'europop atteint les classements dans les années 1980 et 1990. Les artistes europop à succès sont originaires de France, d'Allemagne, d'Italie, d'Irlande, des Pays-Bas et du Royaume-Uni. Dans les années 1970 et au début des années 1980, de tels groupes se popularisent en Europe continentale, excepté ABBA (1972–1983). Le quatuor suédois atteint un grand succès au Royaume-Uni, où il totalise dix-neuf chansons au top 10 et neuf albums dans les charts en Amérique du Nord et en Australie.
",https://fr.wikipedia.org/wiki/Europop
Extratone,"Le speedcore est un genre musical dérivé de la techno hardcore, directement influencé par la musique gabber, caractérisé par un BPM très rapide et frénétique (220 ou plus) et un thème habituellement agressif. Ce genre marque un certain retour vers la musique industrielle[4] : musique bruitiste, anticonformisme, expérimentations, parfois avec la volonté de ne faire que du bruit et de choquer les auditeurs ou parfois, au contraire, dans sa forme psychédélique extrêmement travaillée, de faire entrer les auditeurs en transe.
",https://fr.wikipedia.org/wiki/Extratone
Fado,Description non disponible,https://fr.wikipedia.org/wiki/Fado
Fanfare,"Terme polysémique, le mot fanfare peut désigner différentes compositions musicales et divers ensembles de cuivres, accompagnés ou non de percussions.
",https://fr.wikipedia.org/wiki/Fanfare
Fidget house,"La fidget house est un style de musique électronique caractérisé par des parties vocales coupées en fonction du rythme, c'est-à-dire qu'à chaque coup de grosse caisse, la voix incorporée dans la musique est coupée et ainsi de suite et suivie d'un son rave ou electro.
",https://fr.wikipedia.org/wiki/Fidget_house
